i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,79595,3213453,6913,91853512,157353,389793
2,78671,3185910,6040,27035773,142826,372911
3,76960,3159811,5748,27236110,143919,366699
4,77430,3158560,5959,32314316,153498,835905
5,77032,3041637,8289,35345337,153264,834338
6,84426,2806720,8770,34818744,154691,808990
7,77476,2805064,6163,34747849,153117,824890
8,79237,2814703,5538,62855540,147379,395579
9,78024,3338864,5730,26220670,146635,379550
10,78633,3192472,7168,29308519,153846,824466
11,76958,3111303,5860,35186744,145055,821381
12,77117,3069525,6026,35234904,148062,818197
13,77105,2797166,7579,34595385,150019,826195
14,77705,2797917,7902,34674855,153087,810963
15,77785,2810118,5842,65996974,157198,375797
16,79504,3196540,5453,26779132,143725,376603
17,77519,3141684,5237,28590947,147191,822397
18,79199,3120865,6384,35209269,146954,830669
19,77091,3082438,6076,35193112,149259,818286
20,76022,2802644,7764,34574242,145851,819607
21,77105,2786946,8004,35140519,150410,813231
22,79386,2802469,6354,66378529,150775,384819
23,78016,3155983,6587,26297445,145088,376405
24,77870,3160483,9273,28203169,140976,834726
25,77071,3117945,5439,35422921,147443,825041
26,77179,3115908,8427,35333814,148878,819165
27,77248,2796849,7812,34849950,156952,814800
28,78495,2813325,7931,34760047,149752,805851
29,79174,2826555,6149,66613226,153719,375870
30,79277,3171789,5777,26776784,144952,381873
31,76902,3171446,5347,27563848,143079,821439
32,77465,3136848,5705,35145794,143851,825283
33,76804,3179196,7946,35292581,149487,814882
34,77349,2964664,8039,35116119,148101,816119
35,78573,2802729,7832,34696054,154790,812229
36,79699,2819944,6639,67232258,150508,371960
37,77963,3176278,5834,26271742,146670,371097
38,81456,3177159,5521,26936531,140543,832566
39,77458,3138261,6149,35489746,147943,891577
40,78093,3196112,7978,35445994,147708,818239
41,77323,2791379,7811,34601645,149250,821817
42,77182,2798435,7711,34660219,146613,870978
43,78598,2809408,6514,67909911,150424,390351
44,77848,3163108,5401,26654542,145044,365929
45,76682,3150088,5239,26543143,142290,827868
46,77686,3107635,5933,35172367,149520,824489
47,79212,3166104,8093,35473982,147355,820822
48,77399,2804598,7729,34515133,147624,812660
49,78295,2826559,8230,34785933,155382,804776
50,78905,2838070,5954,67907321,149866,386109
51,78610,3131660,5959,26385383,154116,363845
52,77112,3146187,10467,26212997,142284,546738
53,77974,3140344,5930,35490089,148049,825501
54,77895,3152308,7469,35435339,148337,814066
55,76524,2843365,7633,34728893,154001,808648
56,77201,2835629,8757,34641852,148957,811545
57,78825,2806167,6399,68438219,151880,382596
58,78470,3327091,5966,26701958,143857,383082
59,76822,3125138,5841,26459822,144827,372113
60,77987,3131558,5467,34839315,144445,831260
61,80708,3131093,7796,35330551,151840,809913
62,76497,2878505,8059,34761648,149346,816462
63,75930,2808798,7843,34606511,151387,821991
64,78700,2801737,5903,69064014,151358,372891
65,79253,3165238,5496,26375440,144825,378597
66,76287,3183673,5556,26206745,142799,383279
67,77241,3136294,5489,34747656,146566,828088
68,77166,3142204,8405,35326616,143940,810579
69,77166,2958832,5800,34586647,146594,818843
70,76517,2802953,5799,34599145,151717,802283
71,79557,2792214,6298,69900307,154608,389676
72,77572,3205290,5464,26702302,144458,365695
73,78209,3169551,5714,26335363,144935,384323
74,77868,3179447,6412,35368540,147208,825320
75,78179,3144986,8156,35315889,149688,816812
76,84823,3005872,6175,36064780,161567,856458
77,82721,6083316,8675,51994454,165669,904469
78,80715,6245362,6169,72621592,156441,374898
79,79617,3240814,5645,26417131,147189,370282
80,77331,3211573,5412,26179038,140376,365762
81,77416,3197505,5800,33752019,152997,823239
82,78500,3132900,5324,35258457,147521,813790
83,77480,3192688,7277,34649653,152926,822094
84,77301,2802883,7398,34516616,153893,805341
85,78815,2835708,6102,70497470,155129,377201
86,78271,3214374,13483,26518818,143051,382337
87,78098,3193721,5471,26631071,144659,366966
88,77555,3201106,5378,32749967,148514,825176
89,77767,3155501,8091,35173587,150346,811600
90,76856,3062514,7785,34665240,148865,821846
91,76686,2765562,7496,34652303,151094,820936
92,78729,2801545,6714,70773275,151008,375850
93,77701,3187902,6442,26431707,148242,378404
94,77813,3177855,5650,26202886,141277,373942
95,76709,3206800,5288,32809694,147009,820933
96,76771,3139303,7474,35022212,145022,838667
97,77162,3054491,7769,34768631,149899,817588
98,77878,2790711,7454,34698990,148435,813176
99,79960,2788236,6274,71217572,154689,377364
100,78048,3167323,8927,26390112,146314,387664
